rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
m/10005499-oliver_twist,Peter T. Chattaway,FALSE,Christianity Today,Fresh,2.5/4,38987,"Polanski's film is not a bad adaptation, and it may be a fine way to introduce children to the classic story. But it is not exactly a definitive version of that story."
m/10005499-oliver_twist,Dan Jardine,FALSE,Cinemania,Fresh,79/100,41515,"A smorgasbord of urban decay, social disorder, and class conflict imbues the film with a potent sensuality"
m/1000560-alamo,Scott Renshaw,FALSE,Apollo Guide,Rotten,68/100,36957,
m/1000560-alamo,Bosley Crowther,TRUE,New York Times,Rotten,2.5/5,38481,"As his own producer and director, Mr. Wayne has unfortunately let his desire to make a ""big"" picture burden him with dialogue. His action scenes are usually vivid, his talk scenes are long and usually dull."
m/10005755-g,Laura Kern,TRUE,New York Times,Rotten,1.5/5,38652,The decadent world of Hamptonite hip-hop moguls is a fitting backdrop for this somewhat faithful but not very graceful retelling of F. Scott Fitzgerald's 'Great Gatsby.'
m/10005755-g,Allison Benedikt,TRUE,Chicago Tribune,Rotten,1.5/4,38652,"The filmmakers are going for something operatic here with their mix of love and loss, rap and race. They miss. By a lot."
m/10005755-g,Elizabeth Weitzman,TRUE,New York Daily News,Rotten,1.5/4,38653,"The women are shrewishly materialistic, the men are manipulative or violent and the Polo wardrobes look fabulous on everyone. It's an ugly affair overall, but at least you can say you've never seen such beautiful shirts."
m/10005755-g,Frank Ochieng,FALSE,Movie Eye,Fresh,2.5/4,38654,"G often resembles a glossy BET soap opera...Cherot does capture the decadence of its slick ""playas"" in the extravagant world of bling-worshipping music moguls"
m/10005755-g,Kam Williams,FALSE,AALBC.com,Fresh,3.5/4,39176,"The F. Scott Fitzgerald's classic, The Great Gatsby, adapted as a modern-day morality play in blackface. This fairly-faithful version explores the same themes as its source material, only with a hip-hop spin."
m/1000580-alexander_the_great,Lou Lumenick,TRUE,New York Post,Rotten,1.5/4,38341,
m/1000581-alfie,"Michael W. Phillips, Jr.",FALSE,Goatdog's Movies,Fresh,3.5/5,37315,"The real strength, and the reason to see it, is the great performances from everyone involved."
m/1000581-alfie,Diane Selkirk,FALSE,Apollo Guide,Fresh,80/100,38062,"Interestingly, the film's first person narration inclines us to relate to and identify with the protagonist, and for much of the film you like the man despite his faults."
m/1000581-alfie,AskMen.com Staff,FALSE,AskMen.com,Fresh,90/100,40226,"Alfie (Michael Caine) is more than just a perpetual bachelor; he's a ladies' man, a cad, a man about town. Put bluntly: Alfie loves to have sex. He meets women and takes what he wants from them: pleasure. But behind him, Alfie is leaving a trail of misery"
m/1000581-alfie,,FALSE,TV Guide,Fresh,4.5/5,40288,"In its time, the film was praised for its sexual frankness and persuasive rendering of Swinging London; both seem quaint by contemporary standards. Caine's Cockney Don Juan, however, is sui generis."
m/1000581-alfie,Christopher Lloyd,FALSE,The Film Yap,Fresh,4.5/5,43773,"Though it's very much a product of its time, Alfie has aged well because it's a funny, sad and insightful look at an eternal struggle."
m/10005819-10005819-neverwas,Brian Webster,FALSE,Apollo Guide,Rotten,66/100,39267,Writer/ director Joshua Michael Stern has crafted something more than a mess and something less than a film that hits home. Neverwas never does quite win us over.
m/10006007-the_second_chance,Chris Thilk,FALSE,Film Threat,Fresh,2.5/5,38765,"There are a lot of good messages in The Second Chance about how Christianity is a mix of love, both gentle and tough."
m/10006057-moonlight,Norm Schrager,FALSE,Filmcritic.com,Fresh,3.5/5,38626,"With no common language, these two connect instantly -- perhaps it's the blood -- and embark on an emotionally wrenching journey in this visually appealing, occasionally heavy-handed thriller from Paula van der Oest."
m/10006057-moonlight,Ken Fox,FALSE,TV Guide,Fresh,2.5/4,38947,A pretty daring -- and disconcerting -- depiction of adolescent sexuality.
m/10006057-moonlight,Elizabeth Weitzman,TRUE,New York Daily News,Rotten,2.5/4,38947,"A wild dream that spins into a nightmare, Moonlight isn't quite as provocative as it aims to be."
m/1000617-aliens,Roger Ebert,TRUE,Chicago Sun-Times,Fresh,3.5/4,36526,"The ads for Aliens claim that this movie will frighten you as few movies have, and, for once, the ads don't lie."
m/1000617-aliens,Ed Gonzalez,FALSE,Slant Magazine,Fresh,2.5/4,37970,The Director's Cut of the film hauntingly amplifies Ripley's disconnect from her dead daughter and her relationship to the young Newt.
m/1000617-aliens,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Fresh,3.5/4,38863,Everything a sequel should be.
m/1000617-aliens,David Keyes,FALSE,Cinemaphile.org,Fresh,3.5/4,41562,"The first of these movies remains one of the great sci-fi horror achievements of the modern cinema, but its sequel, ""Aliens,"" is that rare instance where a follow-up deviates from the formula and finds an effective rhythm in propelling the story"
m/10006188-rise,Kamal Al-Solaylee,TRUE,Globe and Mail,Fresh,2.5/4,39234,"[Director] Gutierrez sustains a heightened mood of sex and violence that, without breaking new ground, entertains in the way Gothic flicks do: a combination of cheap thrills and a good old-fashioned crusade against evil."
m/10006188-rise,Peter Howell,TRUE,Toronto Star,Fresh,2.5/4,39234,"You can thank a capable cast led by the estimable Lucy Liu, and work by writer/director Sebastian Gutierrez that succeeds in making the formulaic seem fresh."
m/10006188-rise,Scott Weinberg,FALSE,FEARnet,Rotten,2.5/5,39244,"A dry and dreary little affair, one that's almost shamefully beholden to B-flicks that are a lot more energetic and a lot less intent on being taken so seriously."
m/10006188-rise,Kevin Carr,FALSE,7M Pictures,Fresh,3.5/5,39364,"far from perfect, but it's better than most direct-to-video horror you'll find out there. Heck, it's better than some of the theatrical releases we've seen this year"
m/1000626-all_about_eve,Brian Webster,FALSE,Apollo Guide,Fresh,91/100,36526,"While its attitudes toward women are dated, its wit and perceptiveness are as fresh today as they were in 1950."
m/1000626-all_about_eve,Kevin Carr,FALSE,7M Pictures,Fresh,3.5/5,41583,All About Eve is deliciously fun to watch with characters playing versions of themselves (most noticeably Bette Davis) and being quite introspective for its day.
m/1000626-all_about_eve,James Wegg,FALSE,JWR,Fresh,4.5/5,42537,"Bette Davis is most certainly at the top of her game playing the crowd favourite Margo Channing,..."
m/10006270,Phoebe Flowers,FALSE,South Florida Sun-Sentinel,Fresh,2.5/4,38813,"When Do We Eat? takes place before, during and after a Passover Seder. But you don't have to be Jewish to savor this light and enjoyable comedy."
m/10006270,Neil Genzlinger,TRUE,New York Times,Rotten,1.5/5,38814,"In this distasteful film from Salvador Litvak, a Jewish family tries to race through a Seder, but drug use, possible incest and some jokes at the expense of the autistic slow them down."
m/10006270,Maitland McDonagh,FALSE,TV Guide,Fresh,2.5/4,38814,"Though the script never rises above sitcom-style one-liners and sight gags, strong performances invest both the jokes and the syrupy moments of forgiveness and reconciliation with no small measure of, yes, heart."
m/10006270,Lisa Rose,TRUE,Newark Star-Ledger,Fresh,2.5/4,38814,"When Do We Eat? is as imperfect as the Stuckmans' Seder, yet it has some decent punchlines, a strong cast and a good heart."
m/10006270,Carina Chocano,TRUE,Los Angeles Times,Rotten,2.5/5,38814,"A self-consciously zany dysfunctional family comedy, When Do We Eat? strains so hard to be outrageous that it sacrifices characters for caricatures. They might have had something if they'd let everybody relax, be themselves and enjoy dinner."
m/10006270,Mark Keizer,FALSE,Boxoffice Magazine,Rotten,2.5/5,38814,[Director] Litvak crams so many earth-shattering revelations and long-buried resentments into 93 minutes that the film feels as if it's struggling to provide something recognizable to every potential ticket buyer.
m/10006270,Dan Fienberg,FALSE,Zap2it.com,Fresh,2.5/4,38814,"When Do We Eat? isn't a great film or, necessarily, a particularly good one, but it's a worthy attempt at making an entertaining movie about faith."
m/10006270,Richard Nilsen,TRUE,Arizona Republic,Rotten,1.5/5,38827,It borders on painful to see this cast go through the motions of this uninspired script.
m/10006270,Wesley Morris,TRUE,Boston Globe,Fresh,2.5/4,38828,"The movie's most distinctive feature is its cast, which has the fake lived-in comfort of a TV clan."
m/10006270,Jason Anderson,TRUE,Globe and Mail,Rotten,1.5/4,38842,"Manages to be broad, mawkish and mean-spirited all at once."
m/10006270,Scott Weinberg,FALSE,DVDTalk.com,Rotten,2.5/5,39015,We're basically left with a wild-eyed group of actors who probably had a lot more fun shooting When Do We Eat? than they did watching it.
m/10006324,Ed Gonzalez,FALSE,Slant Magazine,Rotten,1.5/4,38881,The Mostly Unfabulous Social Life of Then Green is another step back for the gay community.
m/10006324,Laura Kern,TRUE,New York Times,Rotten,1.5/5,38883,The mostly unfunny -- and unfabulous -- trifle never rises above sitcom level.
m/10006324,Peter Canavese,FALSE,Groucho Reviews,Rotten,1.5/4,38883,A bit like staring at a beauty queen's phonily tight smile for ninety minutes.
m/10006324,Ken Fox,FALSE,TV Guide,Fresh,2.5/4,38884,"Remarkably true to its source: It's none too deep and a tad cartoonish, but also fast-paced, filled with quotable one-liners and often very funny."
m/10006324,Timothy Knight,FALSE,Reel.com,Fresh,2.5/4,38884,"This bright, fast-paced adaptation of Eric Orner's syndicated gay comic strip may not break any new cinematic ground, but its sharp, zingy wit and underlying sweetness deftly compensate for the occasional awkward patch or glaring narrative contrivance."
m/10006324,David Elliott,FALSE,San Diego Union-Tribune,Rotten,0/4,38898,"'I'm 19, but I'm petulant' somehow sums it up."
m/10006324,Bill Stamets,TRUE,Chicago Sun-Times,Rotten,2.5/4,38912,"In his directing debut, David Vernon, formerly a first assistant and second assistant director, opts for the look of a cable TV pilot."
m/10006324,Wesley Morris,TRUE,Boston Globe,Rotten,1.5/4,38919,This feels like a school play that someone has dragged to film school and turned into a final project.
m/10006324,Connie Ogle,TRUE,Miami Herald,Rotten,1.5/4,38926,Tiresome romantic comedy that reinforces every imaginable gay stereotype.
m/10006343-dirty,Tony Medley,FALSE,tonymedley.com,Rotten,0/10,38766,It is so biased that it doesn't inspire the outrage that Fisher obviously intended.
m/10006343-dirty,Phil Hall,FALSE,Film Threat,Rotten,0.5/5,38768,Another Cuba Gooding Jr. dud. Don't show him the money -- show him the door!
m/10006343-dirty,Stephen Holden,TRUE,New York Times,Rotten,2.5/5,38771,Cuba Gooding Jr. sheds the halo that has threated to strangle his career by playing a corrupt cop in a nasty little genre film set in Los Angeles.
m/10006343-dirty,Stephen Whitty,TRUE,Newark Star-Ledger,Rotten,1.5/4,38772,This isn't a film made by someone who knows anything about cops. It's a film made by someone who's seen a lot of cop movies.
m/10006343-dirty,Jack Mathews,TRUE,New York Daily News,Rotten,1.5/4,38772,The machinations of the plot are so murky as to be not worth following.
m/10006343-dirty,Lou Lumenick,TRUE,New York Post,Rotten,0/4,38772,The only suspense is how long it's going to take for this movie to finally drag to an end.
m/10006343-dirty,Jules Brenner,FALSE,Cinema Signals,Rotten,1.5/5,38955,This picture of it is poppin' blanks at too many turns to be considered honest nor a reflection of the real deal.
m/10006370-stay_alive,Dustin Putman,FALSE,TheFilmFile.com,Rotten,0.5/4,38800,A complete cinematic joke.
m/10006370-stay_alive,Joshua Tyler,FALSE,CinemaBlend,Fresh,3.5/5,38800,"While the plot device is quite innovative, the execution remains pretty true to the PG-13 thriller formula."
m/10006370-stay_alive,Jesse Hassenger,FALSE,Filmcritic.com,Rotten,1.5/5,38802,"makes minimal sense, displays minimal style, and provides minimal entertainment"
m/10006370-stay_alive,Kyle Smith,TRUE,New York Post,Rotten,0.5/4,38804,A notion of an outline of a rough draft of a killer video-game flick.
m/10006370-stay_alive,Elizabeth Weitzman,TRUE,New York Daily News,Rotten,1.5/4,38804,"There's a fascinating and terrifying story to be told about Elizabeth Bathory, the dramatically depraved 17th century sadist known as the Blood Countess. This ain't it."
m/10006370-stay_alive,Jason Anderson,TRUE,Globe and Mail,Rotten,1.5/4,38804,Here's a movie that tries to be a video game but is less entertaining than a vending machine.
m/10006370-stay_alive,James Parker,TRUE,Boston Globe,Rotten,1.5/4,38804,"The hybrid of cyber antics and bayou creepiness doesn't quite jell, but it all ends bloodily, and in an efficient 85 minutes, too. I'm not complaining."
m/10006370-stay_alive,Felix Vasquez Jr.,FALSE,Film Threat,Rotten,1.5/5,38811,"Seriously, Bell, answer me something: does the game kill you when you die on the game? Does the game kill you because you have it in your possession? Or does the game kill you period because you played it? Which is it?"
m/10006370-stay_alive,Eric Lurio,FALSE,Greenwich Village Gazette,Rotten,0.3/5,38813,Boring!!!
m/10006370-stay_alive,John Beifuss,FALSE,"Commercial Appeal (Memphis, TN)",Rotten,1.5/4,38814,The bloody 16th Century saga of Hungary's Countess Elizabeth Bathory is transported to pre-Katrina New Orleans in this occasionally spooky but cheap and inconsequential thriller.
m/10006370-stay_alive,Steve Newton,FALSE,Georgia Straight,Rotten,0/5,38815,"The filmmakers are so at a loss for fresh ways to shock that they even dredge up the twitchy, girl-with-hair-hanging-in-her-face trick from The Ring and The Grudge."
m/10006370-stay_alive,Marc Savlov,FALSE,Austin Chronicle,Rotten,0/5,38815,"Implausibly tedious, Stay Alive has none of the vicarious thrills of, say, Konami's Silent Hill 2. It's barely even Pong unplugged."
m/10006370-stay_alive,David Nusair,FALSE,Reel Film Reviews,Rotten,1.5/4,39007,"...a little needless brutality would've almost certainly elevated the proceedings, albeit temporarily..."
